text,is_quote_status,retweet_count,favorite_count,favorited,retweeted,username
Giltz and Glam.💄 https://t.co/itxvqg8jD0,False,59,2102,False,False,erikajayne
YESSSS 💕💕 https://t.co/4au8rjfdPH,True,11,418,False,False,erikajayne
Love it! https://t.co/uQzN6EmgQu,True,1,36,False,False,erikajayne
🍸 + 🎉 = 😫 https://t.co/oOJwd0adTm,False,17,344,False,False,erikajayne
🍸 + 🎉 = 😫 https://t.co/oOJwd0adTm,False,17,344,False,False,erikajayne
The BEST to ever do it! CYD CHARISSE https://t.co/SKdMq6nsXw,False,21,306,False,False,erikajayne
"Yard work, but make it fashion. 💁🏼‍♀️ #ThePrettyMessXShoedazzle @shoedazzle https://t.co/Z1js632jOs",False,30,637,False,False,erikajayne
My soul is intact. Look at yourself first. https://t.co/7HgZHPauGH,True,7,191,False,False,erikajayne
💕💕💕 https://t.co/0eQmGNEXZA,True,1,35,False,False,erikajayne
🙌🏻🙌🏻🙌🏻🙌🏻 https://t.co/4BMzAIaiLX,True,1,42,False,False,erikajayne
Healing up just fine! Thank you!! https://t.co/8ii74Xj7iE,True,4,55,False,False,erikajayne
Clearly they take it personally. It’s ridiculous. https://t.co/VQ9E2OKSbT,True,2,108,False,False,erikajayne
I think @RepSwalwell is the future.,False,10,188,False,False,erikajayne
RT @AJ_Spencer05: Me every weekend @erikajayne #RHOBH https://t.co/kMd6ztYAil,False,144,0,False,False,erikajayne
You certainly sound dumb. https://t.co/Llri3h74U8,True,8,323,False,False,erikajayne
Can Biden beat Trump? Answer honestly.,False,35,972,False,False,erikajayne
Happy Birthday!! Enjoy! 💕 https://t.co/F6UnvNZ9di,True,4,102,False,False,erikajayne
RT @BravoWWHL: She's running. https://t.co/cbnwQ2uGrG,True,21,0,False,False,erikajayne
Im sending my friend @MeghanMcCain a hug today. I miss you. 💕,False,16,1313,False,False,erikajayne
Yes GLOW!!  Bambi and The Fabulous Moulah ( sp)? https://t.co/TJLcAb9wwX,True,1,78,False,False,erikajayne
Loved Thundercats https://t.co/6DRgAlD3qD,True,0,58,False,False,erikajayne
My mom! https://t.co/ZU2aDwIWYs,True,0,100,False,False,erikajayne
@MeghanMcCain is my friend. Do you know her personally? Obviously not. https://t.co/61J4hXszPB,True,3,105,False,False,erikajayne
🙌🏻🙌🏻🙌🏻💕💕💕 https://t.co/0AZOcR14pt,True,1,45,False,False,erikajayne
Super Friends and He Man https://t.co/pRf9Jo4M6a,True,1,57,False,False,erikajayne
Love it!! https://t.co/xBcSuTezxz,True,2,55,False,False,erikajayne
You’re not alone. 😉 https://t.co/YRi5rXDiRS,True,1,103,False,False,erikajayne
Keep going. https://t.co/eGGlizDiKr,True,6,100,False,False,erikajayne
Chicago was awesome!!! https://t.co/ZsUJhFCu3l,True,0,18,False,False,erikajayne
I have a crush on Cuomo shhhh... https://t.co/7z3fe5WeVk,True,4,181,False,False,erikajayne
Yay!! Do the dancers like it? 💸 I love a strip club! 🙌🏻 https://t.co/gqhH1nd4io,True,0,45,False,False,erikajayne
"Listen, we are a great country together! Im a Democrat with Republican friends. Anyone is free to follow me and hav… https://t.co/foSqS8tOS7",True,40,1562,False,False,erikajayne
OMG Boston was amazing!!! Such a great crowd!!! Sorry you missed it! Next time!! https://t.co/0nsrvycB39,True,3,35,False,False,erikajayne
In pain and still working it. 👠 https://t.co/V7fe31iVCP,True,2,119,False,False,erikajayne
It’s my 3rd surgery. https://t.co/HOhhU2BE4T,True,1,29,False,False,erikajayne
I had the pleasure of meeting her. Absolutely beautiful. https://t.co/brTDfwD23M,True,0,24,False,False,erikajayne
It’s sarcasm. Jesus. https://t.co/qrfkY0lNUy,True,1,62,False,False,erikajayne
Well Im recovering from knee surgery so not for a while. 😒 https://t.co/vbUCmEhAb5,True,0,83,False,False,erikajayne
I’m from Atlanta! @CNN was everything! https://t.co/5fQMFuQTPd,True,1,86,False,False,erikajayne
Right now 👸🏼 https://t.co/j6qRMA415X,True,8,192,False,False,erikajayne
We don’t need to take a bow for every charitable act. You don’t know what we do. https://t.co/3FzVfsxxgm,True,7,204,False,False,erikajayne
Good then go suck his dick and leave us alone. 🙈 https://t.co/ASgcwhNXcq,True,55,1582,False,False,erikajayne
Enjoy!!! 💄💕🙌🏻 https://t.co/YAmMScABJt,True,4,71,False,False,erikajayne
It was so much fun 😊 https://t.co/K5cPUa0Im3,True,0,63,False,False,erikajayne
Hi there! 💕💕 https://t.co/7V6hhSlL5f,True,1,87,False,False,erikajayne
Im getting paid as I tweet unlike you... #beatit https://t.co/8eBWKHnJNz,True,6,425,False,False,erikajayne
Thank you! Im healing up just fine. 😊 https://t.co/52PrKX40ck,True,0,31,False,False,erikajayne
Yay 🙌🏻💕💕 https://t.co/oEixhjCXIb,True,2,27,False,False,erikajayne
Same https://t.co/atBxVtyI4v,True,2,49,False,False,erikajayne
"Girl, I’m on politics now. Keep up. #beatit https://t.co/fkkavn2oEh",True,3,127,False,False,erikajayne
Im excited for Tricky Dick on @CNN 😹😹😹,False,2,53,False,False,erikajayne
OMG Yessss!! https://t.co/6bnarjQlRR,True,0,38,False,False,erikajayne
RT @FootwearNews: #RHOBH star @erikajayne's new @ShoeDazzle collab comes in two collections that are naughty and nice https://t.co/tAzYuXX1…,False,8,0,False,False,erikajayne
I’m talk about politics now! Keep up! Im over that dog shit myself . Stop ruining my fun tweeting! #beatit https://t.co/aWxmD7QBLn,True,1,150,False,False,erikajayne
Hiiiii!!! @CNN is on 24 hrs a day at my house. 🙈 https://t.co/JvrcJsRQph,True,4,186,False,False,erikajayne
No disrespect but 43 looked like a good time. 😂😂😂 https://t.co/kCUEquOFEO,True,6,236,False,False,erikajayne
Im going for Betty Ford here https://t.co/XbmmuVA80a,True,9,332,False,False,erikajayne
If you think we’re in bad shape now imagine if I tried to run shit!! 😂😂 Lord help us. 😂😂 https://t.co/4ZlhzUV5Gi,True,5,128,False,False,erikajayne
See? Not one fight broke out. I asked questions and everyone was respectful . Thank you for answering.,False,2,291,False,False,erikajayne
Awwww my girl!!! I miss you!!  ❤️ https://t.co/zRNmnXn5a0,True,7,279,False,False,erikajayne
No fighting OK?? Can Trump lose this next election? Be honest. Answer with your brain not passion.,False,28,1066,False,False,erikajayne
Honest question: Who will be the Democratic nominee for President? Lots of people in the race . Who gets the nomination?,False,11,184,False,False,erikajayne
Honest question: Do you think North Korea has any intention of giving up nuclear weapons? Thoughts?,False,37,717,False,False,erikajayne
"Lose, not loose. https://t.co/M3RnaK8ItN",True,14,975,False,False,erikajayne
I’m bored with this Housewives shit. I’m now watching CNN for some reality TV.,False,23,962,False,False,erikajayne
The President had no involvement.,False,5,127,False,False,erikajayne
"GIRARDI, not Gerardi. Get it right. https://t.co/q5T5dfXJNi",True,4,217,False,False,erikajayne
Yay!! 💄 Enjoy!!! https://t.co/b3nNvgE1h0,True,2,61,False,False,erikajayne
RT @ShoeDazzle: ✨#ThePrettyMessxShoeDazzle is HERE! ✨ @erikajayne Shop the XXCLUSIVE Collection for You &amp; Your Alter Ego--&gt; https://t.co/…,False,7,0,False,False,erikajayne
Good idea!!! 👛 https://t.co/bXg7kODZ6C,True,1,86,False,False,erikajayne
Awesome! 💄 https://t.co/y3WdmamTQy,True,3,23,False,False,erikajayne
😘😘😘😘 https://t.co/FiLTdFLCZt,True,0,68,False,False,erikajayne
“Stable genius “is more like it. Nice try though. 😹 https://t.co/BCRrxoVI7O,True,0,128,False,False,erikajayne
YES YES YES!!! 👠👠👠 https://t.co/8kHBIceB2C,True,0,42,False,False,erikajayne
@ScottBarnes68 https://t.co/6NN9ykyo4t,True,0,0,False,False,erikajayne
LIVE 🙌🏻 https://t.co/5EJnaIbPUv,True,2,64,False,False,erikajayne
@TooFaced of course!! Check out my collection! 💕 https://t.co/547o5hFNsm,True,0,11,False,False,erikajayne
Yes!! Too Faced UK stores ! https://t.co/lCs78qhKKq,True,3,38,False,False,erikajayne
Yay!!! 💕💕💕 https://t.co/8jgmjlnT1u,True,8,133,False,False,erikajayne
No Im recovering from knee surgery so I have time for bullshit like this... people who think they know something th… https://t.co/ndbjJX1jvq,True,14,1589,False,False,erikajayne
Good morning my favorite fan. Back for more I see.... Accept the fact you are obsessed . It’s ok. 💕 https://t.co/2Fra7rcEu8,True,20,1190,False,False,erikajayne
RT @hayu_CA: The 👑 of clap backs @ErikaJayne and more #RHOBH Bahama drama right this way... https://t.co/3mgRBBgepY https://t.co/jyNhOH24Dy,False,12,0,False,False,erikajayne
RHOBH Erika Jayne on New Season &amp; Reveals Dream Housewives | E! Online Mobile https://t.co/brz2l7mn9I,False,3,74,False,False,erikajayne
Yay!!! Enjoy!!! 👠👠👠 https://t.co/rDv72uBTil,True,1,41,False,False,erikajayne
Thank you!!! 💎💎💎 https://t.co/5CjsPMGwe9,True,3,46,False,False,erikajayne
https://t.co/NUH9vOMnoZ https://t.co/qsuhKMIbE0,True,5,97,False,False,erikajayne
😘😘😘 https://t.co/fnQva8alN0,True,10,547,False,False,erikajayne
I love it!!! Send pics when you get them! https://t.co/LLDvQc8he7,True,2,99,False,False,erikajayne
💕💕💕 https://t.co/ZhzMUVm76h,True,3,105,False,False,erikajayne
Yay!! Enjoy!! 💕 https://t.co/VmpnAWPR63,True,2,72,False,False,erikajayne
No. That was your mother. https://t.co/bAfWJB31Ww,True,22,513,False,False,erikajayne
Well that’s enough fun. Love you all and thank you for your support. ❤️,False,14,796,False,False,erikajayne
All hail the TRUE Queen of #RHOBH @KyleRichards 👸🏼,False,57,1251,False,False,erikajayne
You can purchase my collection @TooFaced Thanks! https://t.co/ELJVWPoNCR,True,28,726,False,False,erikajayne
"No, @KyleRichards is Queen 👸🏼 https://t.co/CWKlBV2neu",True,15,344,False,False,erikajayne
"Should you murder me, you murder your Queen. 👸🏼",False,19,294,False,False,erikajayne
@lowreymel Thank you! 💞,False,0,1,False,False,erikajayne
And you ride my dick daily... https://t.co/8F2GdHZSP8,True,10,234,False,False,erikajayne
20 years ❤️ https://t.co/TPKD8r4UlR,True,8,399,False,False,erikajayne
Get it @TeddiMellencamp 👌🏻,False,9,229,False,False,erikajayne
Get new material . This is old news . https://t.co/kG5TGvdcWM,True,7,266,False,False,erikajayne
I’m made of diamonds. 💎 https://t.co/YjTaYSlB8d,True,22,555,False,False,erikajayne
You first. 😘 https://t.co/AyhfEjEuxX,True,11,218,False,False,erikajayne
"@TeddiMellencamp ain’t no punk . Yes, I said that.",False,6,241,False,False,erikajayne
@CheyLuvsRosie 😘,False,0,4,False,False,erikajayne
I have not picked up a clib in 12 years! Thanks @TeddiMellencamp for playing with me!!,False,3,287,False,False,erikajayne
I love The Bahamas!!!,False,7,208,False,False,erikajayne
"RT @ErikasAirplane: @domiNate314 @erikajayne Nate, I assure you that Erika is not fat. She is small, like your dick.Napoleon complex much?…",False,4,0,False,False,erikajayne
The SHOW is starting!!! 😊,False,6,256,False,False,erikajayne
"Girl, it’s a TV show. Understand? https://t.co/RDEYtZgi0i",True,7,156,False,False,erikajayne
I bet you do... 😂😂  and I’m not fat. https://t.co/edOHntt43M,True,9,321,False,False,erikajayne
"It’s really not that deep, Kim. https://t.co/clE2pC9vB5",True,6,128,False,False,erikajayne
Lmao https://t.co/BOlKWB2OAF,True,4,99,False,False,erikajayne
Great! Let’s see you do it. Fool https://t.co/PtIn6xgCVT,True,3,234,False,False,erikajayne
RT @avamalissa: @erikajayne looks like I’m all set! It’s all so beautiful! My new housewife look. https://t.co/43lrqJADEs,False,2,0,False,False,erikajayne
"RT @IndifferentCow: @laurarodgers3 @erikajayne @ReedwiththeRead Gosh, Laura you seem like a sane human. It's a show on TV dear, unclench yo…",False,2,0,False,False,erikajayne
"RT @HiMyNameIsRyRy: @erikajayne She snot being a mean girl, she is rspajnding in kind to people who have no business commenting on her life…",False,2,0,False,False,erikajayne
Could you unfollow me please? Thanks in advance . https://t.co/W7bqdF9fgx,True,0,202,False,False,erikajayne
Like I care. 😂😂 https://t.co/RHDt4rjFkH,True,4,113,False,False,erikajayne
"Yeah, and what about it?? Fuck off https://t.co/c65mmFfKg7",True,30,1533,False,False,erikajayne
RT @swiftly7: @nancyinfo @erikajayne Wait wait wait.... umm Erika works hard and pays her glam squad. They respect her to have become famil…,False,3,0,False,False,erikajayne
"RT @HiMyNameIsRyRy: @nancyinfo @erikajayne Fashion styling, and hair and makeup artists are real people with viable careers I’ll have you k…",False,3,0,False,False,erikajayne
"Yah, ok. https://t.co/LoDRgLMDt8",True,0,56,False,False,erikajayne
I don’t like bullshit. Get it?? https://t.co/aXtoLhWHC1,True,6,297,False,False,erikajayne
"Nah, it’s alll me. My “ beauty squad “ has the night off. 🙄 https://t.co/PbTVGfB92p",True,3,123,False,False,erikajayne
Thanks doll. 😘 https://t.co/6QebRAcyKo,True,2,116,False,False,erikajayne
Candace you’re on Twitter... now fuck off. https://t.co/KeGEwfNxYH,True,32,1203,False,False,erikajayne
"RT @RiceAssenza: @Laia__r @erikajayne 😂suppose she did, though what Sheryl is about to realize is there is a whole pretty me$$ army always…",False,3,0,False,False,erikajayne
I just might. You wanna help? 😉 https://t.co/dqGIgu1HDu,True,5,79,False,False,erikajayne
Yay!!! Thank you and enjoy!!👠 https://t.co/lv8AnqAVbk,True,2,31,False,False,erikajayne
"Hey “ Sheryl” , suck a dick. 😘 https://t.co/QKgjyiJJD2",True,181,3791,False,False,erikajayne
Tonight is such a good episode I’m toying with the idea of live tweeting and reading .... Right @ReedwiththeRead ?,False,12,488,False,False,erikajayne
TONIGHT! Things get para-dicey towards the end of our trip 😬🌴 Don't miss a new #RHOBH at 9/8c on @ BravoTV! https://t.co/YYvhhcAq09,False,30,346,False,False,erikajayne
I want pictures!!! 👠👠👠 https://t.co/7pK8ecN9pL,True,3,41,False,False,erikajayne
I love it!!! 👠👠👠👠 https://t.co/Cc0K4sYAPS,True,2,87,False,False,erikajayne
MOM! I made it to Times Square!  #ErikaJaynexShoeDazzle https://t.co/aVJOZiM2LH,False,95,3220,False,False,erikajayne
💕💕💕 https://t.co/iJ1cJw45xq,True,2,51,False,False,erikajayne
Dance partner for life. 👯 #MikeyMonday https://t.co/tniceFLDO5,False,15,381,False,False,erikajayne
Yay!!! 👠👠👠 https://t.co/6AHeC1kYZR,True,2,60,False,False,erikajayne
😘😘😘😘💕💕💕 https://t.co/qisytd3ehK,True,1,43,False,False,erikajayne
RT @ErikasAirplane: eXciting news. @Macys has teamed up with @erikajayne @TooFaced #TooFacedXErikaJayne so now all you need to do is simply…,False,9,0,False,False,erikajayne
For the perfect pout... 💋 #TooFacedxErika https://t.co/KtAszjiFmA https://t.co/qPw4xsCU1q,False,13,200,False,False,erikajayne
Erika Jayne Thinks We Should All be Mowing the Lawn in 5-Inch Pumps - Fashionista https://t.co/iNOnCEvxmV,False,33,713,False,False,erikajayne
RT @OnTheRedCarpet: #rhobh star @erikajayne launches a shoe collection for both her personalities (#erikajayne and #erikagirardi) at @ShoeD…,False,15,0,False,False,erikajayne
"It’s XXPEN$IVE to be me, but not to shop my newest @shoedazzle collection! SHOP the XXCLUSIVE Collection for You &amp;… https://t.co/TbGHUeRXEK",False,45,554,False,False,erikajayne
RT @Fashionista_com: .@erikajayne thinks we should all be mowing the lawn in 5-inch pumps: https://t.co/rHTqZP3ws6,False,13,0,False,False,erikajayne
"Erika Jayne x ShoeDazzle Spring 2019 Collection: Pics, Details https://t.co/cDWXbTJGmw",False,16,209,False,False,erikajayne
Back to having fun!! 😊 I appreciate all the support and enjoy engaging with you even if we disagree sometimes. Just… https://t.co/OehxOzuwL0,False,47,2044,False,False,erikajayne
Thank you. ❤️ https://t.co/15zTFkJ8cM,True,2,102,False,False,erikajayne
"Who brings up a note? Someone looking for a fight. Don’t be mad that I was prepared , be mad it was brought up at a… https://t.co/0IqlsJGhNX",True,46,2612,False,False,erikajayne
Offended are you? https://t.co/GPHHd7yvHA,False,284,2408,False,False,erikajayne
No my love. Clearly they are obsessed. Let them talk. ❤️ https://t.co/FPyOZJvqho,True,13,525,False,False,erikajayne
"Too Faced ""Pretty Mess"" Makeup Collection | HYPEBAE https://t.co/5UevUvVNZb",False,20,350,False,False,erikajayne
RT @housewifegifs: If only we could find a man... 70 inches... 🍆🙈👀 @erikajayne #RHOBH https://t.co/5sneBrqup9,False,86,0,False,False,erikajayne
Not really. Part of the job actually. https://t.co/kN052WvCkk,True,3,377,False,False,erikajayne
RT @slice_tv: .@erikajayne is serving us boss beach barbie lewks and we are HERE for it💖 #RHOBH https://t.co/v66WXAVoIf,False,53,0,False,False,erikajayne
Graffiti glam. 📸 https://t.co/U01DgkZCHB,False,18,562,False,False,erikajayne
Algorithms and bots ....,False,9,175,False,False,erikajayne
Truly. https://t.co/EiIcOImoqN,True,9,222,False,False,erikajayne
Im a Democrat with some Republican friends. So what? https://t.co/Olv7rxyVz7,True,24,1101,False,False,erikajayne
A book and a movie deal? 😂😂,False,6,280,False,False,erikajayne
Anyway back to important things unlike that bs from last night. When is this break over? I need more testimony!!,False,10,461,False,False,erikajayne
The only person that thinks Im better than the rest is YOU. That’s why you tweet at me .  Now go get mad and tweet… https://t.co/HGC9I4nXJB,True,31,1846,False,False,erikajayne
Yes. He is a legend. No doubt. ❤️ https://t.co/XUTZ3AOGPG,True,0,54,False,False,erikajayne
